atom_id,category,n_enriched_concepts,enriched_concepts,fire_count,fire_pct,category_grouped,n_enriched_groups,enriched_groups,entangled_subtype
999,Uninformative,0,,35,0.0043748086021236,Uninformative,0,,
1000,Uninformative,0,,65178,8.146893573406164,Uninformative,0,,
1001,Uninformative,0,,19324,2.415394326498216,Uninformative,0,,
1002,Uninformative,0,,572,0.0714968720118494,Uninformative,0,,
1003,Uninformative,0,,30411,3.801208697119501,Uninformative,0,,
1004,Uninformative,0,,9,0.0011249507834032,Uninformative,0,,
1005,Uninformative,0,,14554,1.819170411294506,Uninformative,0,,
1006,Separable,1,TXT:Atrial flutter with 4:1 A-V block,23051,2.8812489453586405,Separable,1,atrial_flutter,
1007,Uninformative,0,,84151,10.518414819351651,Uninformative,0,,
1008,Uninformative,0,,38164,4.770291299755636,Uninformative,0,,
1009,Uninformative,0,,5018,0.6272225590130431,Uninformative,0,,
1010,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,8519,1.0648284137568982,Separable,1,pvc,
1011,Uninformative,0,,18,0.0022499015668064,Uninformative,0,,
1012,Uninformative,0,,21443,2.680257738723931,Uninformative,0,,
1013,Uninformative,0,,62,0.0077496609523333,Uninformative,0,,
1014,Uninformative,0,,1292,0.1614929346841075,Uninformative,0,,
1015,Uninformative,0,,18868,2.3583968201391188,Uninformative,0,,
1016,Uninformative,0,,20,0.0024998906297849,Uninformative,0,,
1017,Uninformative,0,,24373,3.0464917159874254,Uninformative,0,,
1018,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1019,Uninformative,0,,245,0.0306236602148655,Uninformative,0,,
1020,Uninformative,0,,4,0.0004999781259569,Uninformative,0,,
1021,Uninformative,0,,16,0.0019999125038279,Uninformative,0,,
1022,Uninformative,0,,642,0.0802464892160968,Uninformative,0,,
1023,Uninformative,0,,154,0.019249157849344,Uninformative,0,,
1024,Uninformative,0,,17,0.0021249070353172,Uninformative,0,,
1025,Uninformative,0,,273,0.0341235070965645,Uninformative,0,,
1026,Uninformative,0,,354,0.0442480641471935,Uninformative,0,,
1027,Uninformative,0,,863,0.1078702806752204,Uninformative,0,,
1028,Uninformative,0,,3266,0.4082321398438818,Uninformative,0,,
1029,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1030,Separable,1,TXT:Atrial-sensed ventricular-paced rhythm,3050,0.3812333210422044,Separable,1,pacing,
1031,Uninformative,0,,36427,4.553175798558813,Uninformative,0,,
1032,Uninformative,0,,5798,0.7247182935746561,Uninformative,0,,
1033,Dead,0,,0,0.0,Dead,0,,
1034,Uninformative,0,,26869,3.358478066584587,Uninformative,0,,
1035,Uninformative,0,,31733,3.966451467748286,Uninformative,0,,
1036,Uninformative,0,,35245,4.405432262338523,Uninformative,0,,
1037,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1038,Uninformative,0,,44878,5.609504584174442,Uninformative,0,,
1039,Uninformative,0,,8782,1.0977019755385702,Uninformative,0,,
1040,Uninformative,0,,704,0.0879961501684301,Uninformative,0,,
1041,Uninformative,0,,46432,5.803746086108733,Uninformative,0,,
1042,Uninformative,0,,56491,7.061066078359072,Uninformative,0,,
1043,Uninformative,0,,574,0.0717468610748279,Uninformative,0,,
1044,Uninformative,0,,9,0.0011249507834032,Uninformative,0,,
1045,Uninformative,0,,18,0.0022499015668064,Uninformative,0,,
1046,Uninformative,0,,15642,1.955164461554807,Uninformative,0,,
1047,Uninformative,0,,54061,6.7573293668402,Uninformative,0,,
1048,Dead,0,,0,0.0,Dead,0,,
1049,Uninformative,0,,11,0.0013749398463817,Uninformative,0,,
1050,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,15742,1.967663914703732,Separable,1,pvc,
1051,Uninformative,0,,81,0.010124557050629,Uninformative,0,,
1052,Uninformative,0,,74,0.0092495953302043,Uninformative,0,,
1053,Uninformative,0,,83606,10.450292799690011,Uninformative,0,,
1054,Uninformative,0,,4,0.0004999781259569,Uninformative,0,,
1055,Uninformative,0,,12086,1.5106839075790437,Uninformative,0,,
1056,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1057,Uninformative,0,,14573,1.8215453073928016,Uninformative,0,,
1058,Uninformative,0,,1204,0.1504934159130538,Uninformative,0,,
1059,Separable,1,"TXT:Extreme tachycardia with wide complex, n",29209,3.6509652702694257,Separable,1,TXT_Extreme_tachycardia_with_w,
1060,Uninformative,0,,450,0.0562475391701613,Uninformative,0,,
1061,Uninformative,0,,3621,0.4526051985225646,Uninformative,0,,
1062,Uninformative,0,,915,0.1143699963126613,Uninformative,0,,
1063,Uninformative,0,,275,0.034373496159543,Uninformative,0,,
1064,Uninformative,0,,40168,5.020780340860087,Uninformative,0,,
1065,Uninformative,0,,44615,5.57663102239277,Uninformative,0,,
1066,Uninformative,0,,67429,8.428256263788459,Uninformative,0,,
1067,Uninformative,0,,1755,0.2193654027636291,Uninformative,0,,
1068,Uninformative,0,,25,0.0031248632872311,Uninformative,0,,
1069,Uninformative,0,,6769,0.8460879836507152,Uninformative,0,,
1070,Uninformative,0,,43225,5.402888623622717,Uninformative,0,,
1071,Uninformative,0,,24026,3.0031186135606567,Uninformative,0,,
1072,Uninformative,0,,6305,0.7880905210397046,Uninformative,0,,
1073,Dead,0,,0,0.0,Dead,0,,
1074,Uninformative,0,,6180,0.7724662046035486,Uninformative,0,,
1075,Uninformative,0,,8759,1.0948271013143176,Uninformative,0,,
1076,Uninformative,0,,48711,6.088608623372728,Uninformative,0,,
1077,Uninformative,0,,53282,6.659958626810077,Uninformative,0,,
1078,Uninformative,0,,8816,1.1019517896092046,Uninformative,0,,
1079,Uninformative,0,,2493,0.3116113670026936,Uninformative,0,,
1080,Entangled,2,TXT:Ventricular pacing; TXT:A-V sequential pacemaker,22489,2.8110020186616835,Separable,1,pacing,
1081,Uninformative,0,,593,0.0741217571731236,Uninformative,0,,
1082,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1083,Uninformative,0,,45,0.0056247539170161,Uninformative,0,,
1084,Uninformative,0,,66623,8.327510671408126,Uninformative,0,,
1085,Uninformative,0,,14,0.0017499234408494,Uninformative,0,,
1086,Uninformative,0,,15,0.0018749179723387,Uninformative,0,,
1087,Uninformative,0,,43,0.0053747648540376,Uninformative,0,,
1088,Uninformative,0,,4012,0.5014780603348603,Uninformative,0,,
1089,Uninformative,0,,7,0.0008749617204247,Uninformative,0,,
1090,Uninformative,0,,8,0.0009999562519139,Uninformative,0,,
1091,Uninformative,0,,50,0.0062497265744623,Uninformative,0,,
1092,Uninformative,0,,3490,0.4362309148974732,Uninformative,0,,
1093,Uninformative,0,,543,0.0678720305986613,Uninformative,0,,
1094,Uninformative,0,,27193,3.398976294787103,Uninformative,0,,
1095,Uninformative,0,,20778,2.597136375283581,Uninformative,0,,
1096,Uninformative,0,,27797,3.4744729918066084,Uninformative,0,,
1097,Uninformative,0,,591,0.0738717681101451,Uninformative,0,,
1098,Uninformative,0,,5,0.0006249726574462,Uninformative,0,,
1099,Uninformative,0,,639,0.079871505621629,Uninformative,0,,
1100,Uninformative,0,,72665,9.082727630666158,Uninformative,0,,
1101,Uninformative,0,,22667,2.8332510452667696,Uninformative,0,,
1102,Uninformative,0,,3953,0.4941033829769947,Uninformative,0,,
1103,Dead,0,,0,0.0,Dead,0,,
1104,Uninformative,0,,9932,1.2414456867512047,Uninformative,0,,
1105,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1106,Uninformative,0,,15288,1.910916397407613,Uninformative,0,,
1107,Uninformative,0,,1304,0.1629928690619785,Uninformative,0,,
1108,Uninformative,0,,71448,8.930609285843744,Uninformative,0,,
1109,Uninformative,0,,7,0.0008749617204247,Uninformative,0,,
1110,Uninformative,0,,1720,0.2149905941615054,Uninformative,0,,
1111,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1112,Uninformative,0,,24785,3.0979894629609954,Uninformative,0,,
1113,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1114,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1115,Uninformative,0,,662,0.0827463798458817,Uninformative,0,,
1116,Uninformative,0,,37143,4.642671883105114,Uninformative,0,,
1117,Uninformative,0,,367,0.0458729930565537,Uninformative,0,,
1118,Uninformative,0,,19831,2.478766553963264,Uninformative,0,,
1119,Uninformative,0,,22920,2.864874661733549,Uninformative,0,,
1120,Uninformative,0,,19974,2.4966407719662267,Uninformative,0,,
1121,Uninformative,0,,41230,5.153524533301668,Uninformative,0,,
1122,Uninformative,0,,15815,1.9767885155024467,Uninformative,0,,
1123,Uninformative,0,,43149,5.393389039229533,Uninformative,0,,
1124,Separable,1,TXT:RBBB and LAFB,25226,3.1531120513477537,Separable,1,bbb_block,
1125,Uninformative,0,,9,0.0011249507834032,Uninformative,0,,
1126,Uninformative,0,,14,0.0017499234408494,Uninformative,0,,
1127,Uninformative,0,,47670,5.958489316092421,Uninformative,0,,
1128,Uninformative,0,,26254,3.2816064297187,Uninformative,0,,
1129,Uninformative,0,,21819,2.727255682563888,Uninformative,0,,
1130,Uninformative,0,,18117,2.2645259269906943,Uninformative,0,,
1131,Uninformative,0,,14137,1.7670476916634896,Uninformative,0,,
1132,Separable,1,"TXT:ST elev, probable normal early repol pat",42616,5.326766953945765,Separable,1,st_changes,
1133,Uninformative,0,,11,0.0013749398463817,Uninformative,0,,
1134,Uninformative,0,,13026,1.6281787671789358,Uninformative,0,,
1135,Uninformative,0,,11,0.0013749398463817,Uninformative,0,,
1136,Uninformative,0,,28375,3.546719831007393,Uninformative,0,,
1137,Uninformative,0,,5883,0.7353428287512421,Uninformative,0,,
1138,Uninformative,0,,921,0.1151199635015968,Uninformative,0,,
1139,Uninformative,0,,17460,2.1824045198022586,Uninformative,0,,
1140,Uninformative,0,,31,0.0038748304761666,Uninformative,0,,
1141,Uninformative,0,,10785,1.3480660221115326,Uninformative,0,,
1142,Uninformative,0,,5925,0.7405925990737905,Uninformative,0,,
1143,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1144,Uninformative,0,,8561,1.0700781840794464,Uninformative,0,,
1145,Uninformative,0,,17,0.0021249070353172,Uninformative,0,,
1146,Uninformative,0,,953,0.1191197885092527,Uninformative,0,,
1147,Uninformative,0,,6584,0.8229639953252045,Uninformative,0,,
1148,Uninformative,0,,54347,6.793077802846126,Uninformative,0,,
1149,Uninformative,0,,6,0.0007499671889354,Uninformative,0,,
1150,Uninformative,0,,47875,5.984113195047716,Uninformative,0,,
1151,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1152,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,4234,0.5292268463254732,Separable,1,pvc,
1153,Uninformative,0,,3670,0.4587299305655377,Uninformative,0,,
1154,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1155,Separable,1,TXT:Marked sinus bradycardia,8848,1.1059516146168604,Separable,1,bradycardia,
1156,Uninformative,0,,7836,0.9794571487497422,Uninformative,0,,
1157,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1158,Uninformative,0,,36804,4.60029873693026,Uninformative,0,,
1159,Uninformative,0,,24873,3.108988981732049,Uninformative,0,,
1160,Uninformative,0,,22823,2.852750192179092,Uninformative,0,,
1161,Uninformative,0,,4904,0.612973182423269,Uninformative,0,,
1162,Uninformative,0,,2430,0.303736711518871,Uninformative,0,,
1163,Entangled,2,"TXT:Abnormal R-wave progression, early trans; TXT:ST elev, probable normal early repol pat",62198,7.774409869568206,Entangled,2,rwave; st_changes,Mixed
1164,Uninformative,0,,20743,2.5927615666814576,Uninformative,0,,
1165,Uninformative,0,,11,0.0013749398463817,Uninformative,0,,
1166,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1167,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,9360,1.169948814739355,Separable,1,pvc,
1168,Uninformative,0,,6,0.0007499671889354,Uninformative,0,,
1169,Separable,1,TXT:Anterolateral infarct - age undetermined,35489,4.435930928021899,Separable,1,infarct_anterolateral,
1170,Uninformative,0,,19,0.0023748960982956,Uninformative,0,,
1171,Uninformative,0,,473,0.0591224133944139,Uninformative,0,,
1172,Uninformative,0,,61183,7.64754042010662,Uninformative,0,,
1173,Uninformative,0,,2208,0.2759879255282581,Uninformative,0,,
1174,Dead,0,,0,0.0,Dead,0,,
1175,Uninformative,0,,40482,5.060028623747711,Uninformative,0,,
1176,Uninformative,0,,8772,1.0964520302236778,Uninformative,0,,
1177,Uninformative,0,,9652,1.2064472179342154,Uninformative,0,,
1178,Uninformative,0,,67839,8.47950402169905,Uninformative,0,,
1179,Uninformative,0,,137,0.0171242508140268,Uninformative,0,,
1180,Uninformative,0,,13,0.0016249289093602,Uninformative,0,,
1181,Uninformative,0,,22,0.0027498796927634,Uninformative,0,,
1182,Uninformative,0,,150101,18.76180417106752,Uninformative,0,,
1183,Uninformative,0,,1838,0.2297399488772366,Uninformative,0,,
1184,Uninformative,0,,28297,3.536970257551232,Uninformative,0,,
1185,Separable,1,TXT:Probable supraventricular tachycardia,10618,1.3271919353528283,Separable,1,tachycardia,
1186,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1187,Uninformative,0,,5,0.0006249726574462,Uninformative,0,,
1188,Uninformative,0,,7428,0.9284593799021292,Uninformative,0,,
1189,Uninformative,0,,7632,0.9539582643259358,Uninformative,0,,
1190,Uninformative,0,,42,0.0052497703225483,Uninformative,0,,
1191,Dead,0,,0,0.0,Dead,0,,
1192,Uninformative,0,,17,0.0021249070353172,Uninformative,0,,
1193,Uninformative,0,,28569,3.5709687701163078,Uninformative,0,,
1194,Uninformative,0,,25436,3.179360902960496,Uninformative,0,,
1195,Separable,1,TXT:Marked sinus bradycardia,15000,1.8749179723387104,Separable,1,bradycardia,
1196,Uninformative,0,,23615,2.951745861118576,Uninformative,0,,
1197,Uninformative,0,,30362,3.795083965076528,Uninformative,0,,
1198,Separable,1,TXT:Marked sinus bradycardia,16588,2.073409288343635,Separable,1,bradycardia,
1199,Uninformative,0,,3082,0.3852331460498603,Uninformative,0,,
1200,Uninformative,0,,30,0.0037498359446774,Uninformative,0,,
1201,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1202,Uninformative,0,,12714,1.5891804733542907,Uninformative,0,,
1203,Dead,0,,0,0.0,Dead,0,,
1204,Entangled,3,"TXT:Sinus rhythm with bigeminal PVCs; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",30730,3.8410819526645703,Entangled,3,TXT_Extreme_tachycardia_with_w; atrial_flutter; pvc,Mixed
1205,Uninformative,0,,83,0.0103745461136075,Uninformative,0,,
1206,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1207,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1208,Uninformative,0,,13763,1.7202997368865112,Uninformative,0,,
1209,Entangled,2,"TXT:Abnormal R-wave progression, early trans; TXT:RBBB and LAFB",36080,4.509802696132044,Entangled,2,bbb_block; rwave,Mixed
1210,Uninformative,0,,163,0.0203741086327473,Uninformative,0,,
1211,Entangled,2,TXT:Atrial fibrillation with slow ventricula; TXT:Marked sinus bradycardia,40283,5.035154711981351,Entangled,2,TXT_Atrial_fibrillation_with_s; bradycardia,Mixed
1212,Uninformative,0,,46878,5.859493647152937,Uninformative,0,,
1213,Uninformative,0,,25,0.0031248632872311,Uninformative,0,,
1214,Uninformative,0,,15,0.0018749179723387,Uninformative,0,,
1215,Uninformative,0,,16360,2.0449105351640866,Uninformative,0,,
1216,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1217,Uninformative,0,,28394,3.549094727105689,Uninformative,0,,
1218,Uninformative,0,,8249,1.0310798902548013,Uninformative,0,,
1219,Uninformative,0,,3041,0.3801083702588012,Uninformative,0,,
1220,Separable,1,TXT:Atrial-sensed ventricular-paced rhythm,13813,1.7265494634609737,Separable,1,pacing,
1221,Uninformative,0,,7056,0.8819614141881292,Uninformative,0,,
1222,Uninformative,0,,27559,3.444724293312168,Uninformative,0,,
1223,Separable,1,TXT:RBBB and LAFB,42769,5.34589111726362,Separable,1,bbb_block,
1224,Dead,0,,0,0.0,Dead,0,,
1225,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1226,Uninformative,0,,11968,1.4959345528633123,Uninformative,0,,
1227,Uninformative,0,,3991,0.4988531751735862,Uninformative,0,,
1228,Uninformative,0,,41496,5.186773078677808,Uninformative,0,,
1229,Uninformative,0,,26198,3.274606735955302,Uninformative,0,,
1230,Uninformative,0,,5781,0.7225933865393389,Uninformative,0,,
1231,Uninformative,0,,43256,5.406763454098884,Uninformative,0,,
1232,Uninformative,0,,5302,0.6627210059559894,Uninformative,0,,
1233,Uninformative,0,,90163,11.269881942665007,Uninformative,0,,
1234,Uninformative,0,,8380,1.0474541738798928,Uninformative,0,,
1235,Uninformative,0,,71024,8.877611604492303,Uninformative,0,,
1236,Uninformative,0,,37,0.0046247976651021,Uninformative,0,,
1237,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1238,Uninformative,0,,794,0.0992456580024623,Uninformative,0,,
1239,Uninformative,0,,55787,6.973069928190641,Uninformative,0,,
1240,Uninformative,0,,87,0.0108745242395645,Uninformative,0,,
1241,Uninformative,0,,12469,1.5585568131394252,Uninformative,0,,
1242,Uninformative,0,,11393,1.424062697256995,Uninformative,0,,
1243,Separable,1,TXT:Marked sinus bradycardia,6848,0.8559625516383659,Separable,1,bradycardia,
1244,Separable,1,TXT:Marked sinus bradycardia,8306,1.0382045785496885,Separable,1,bradycardia,
1245,Uninformative,0,,8718,1.0897023255232583,Uninformative,0,,
1246,Entangled,2,TXT:Atrial fibrillation with slow ventricula; TXT:Possible idioventricular rhythm with slo,22521,2.81500184366934,Entangled,2,TXT_Atrial_fibrillation_with_s; junctional,Mixed
1247,Uninformative,0,,29823,3.727711912603824,Uninformative,0,,
1248,Uninformative,0,,44191,5.52363334104133,Uninformative,0,,
1249,Uninformative,0,,22,0.0027498796927634,Uninformative,0,,
1250,Uninformative,0,,26330,3.2911060141118824,Uninformative,0,,
1251,Uninformative,0,,44255,5.531632991056641,Uninformative,0,,
1252,Entangled,5,TXT:Ventricular pacing; TXT:A-V sequential pacemaker; TXT:Extensive infarct - age undetermined; TXT:Accelerated idioventricular rhythm; TXT:Atrial-sensed ventricular-paced rhythm,32631,4.07869655702563,Entangled,3,idioventricular; infarct_anterolateral; pacing,Mixed
1253,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1254,Uninformative,0,,66010,8.250889023605218,Uninformative,0,,
1255,Uninformative,0,,34528,4.315811183260732,Uninformative,0,,
1256,Uninformative,0,,17,0.0021249070353172,Uninformative,0,,
1257,Uninformative,0,,17062,2.1326566962695384,Uninformative,0,,
1258,Uninformative,0,,629,0.0786215603067365,Uninformative,0,,
1259,Uninformative,0,,52053,6.506340347609792,Uninformative,0,,
1260,Uninformative,0,,71901,8.987231808608373,Uninformative,0,,
1261,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1262,Uninformative,0,,37564,4.695294580862087,Uninformative,0,,
1263,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1264,Uninformative,0,,64,0.0079996500153118,Uninformative,0,,
1265,Uninformative,0,,3444,0.4304811664489678,Uninformative,0,,
1266,Uninformative,0,,33938,4.242064409682077,Uninformative,0,,
1267,Uninformative,0,,44516,5.564256563775335,Uninformative,0,,
1268,Uninformative,0,,33179,4.147193560281738,Uninformative,0,,
1269,Uninformative,0,,27781,3.4724730793027807,Uninformative,0,,
1270,Uninformative,0,,15,0.0018749179723387,Uninformative,0,,
1271,Uninformative,0,,525,0.0656221290318548,Uninformative,0,,
1272,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1273,Entangled,4,"TXT:Abnormal R-wave progression, early trans; TXT:RBBB and LAFB; TXT:ST elev, probable normal early repol pat; TXT:Atrial-sensed ventricular-paced rhythm",102281,12.784565675251708,Entangled,4,bbb_block; pacing; rwave; st_changes,Mixed
1274,Uninformative,0,,26436,3.304355434449743,Uninformative,0,,
1275,Uninformative,0,,1551,0.1938665183398226,Uninformative,0,,
1276,Uninformative,0,,33285,4.160442980619598,Uninformative,0,,
1277,Uninformative,0,,41993,5.248895360827964,Uninformative,0,,
1278,Uninformative,0,,8912,1.1139512646321723,Uninformative,0,,
1279,Uninformative,0,,9,0.0011249507834032,Uninformative,0,,
1280,Uninformative,0,,697,0.0871211884480054,Uninformative,0,,
1281,Uninformative,0,,16260,2.032411082015162,Uninformative,0,,
1282,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1283,Uninformative,0,,6700,0.8374633609779573,Uninformative,0,,
1284,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1285,Uninformative,0,,5724,0.7154686982444518,Uninformative,0,,
1286,Uninformative,0,,26406,3.300605598505065,Uninformative,0,,
1287,Uninformative,0,,78275,9.783946952320836,Uninformative,0,,
1288,Uninformative,0,,37824,4.727793159049291,Uninformative,0,,
1289,Uninformative,0,,2093,0.2616135544069947,Uninformative,0,,
1290,Uninformative,0,,19232,2.403894829601205,Uninformative,0,,
1291,Uninformative,0,,41,0.0051247757910591,Uninformative,0,,
1292,Uninformative,0,,63156,7.8941546307349055,Uninformative,0,,
1293,Uninformative,0,,3983,0.4978532189216721,Uninformative,0,,
1294,Uninformative,0,,18663,2.332772941183823,Uninformative,0,,
1295,Uninformative,0,,9705,1.2130719281031457,Uninformative,0,,
1296,Uninformative,0,,30513,3.813958139331404,Uninformative,0,,
1297,Uninformative,0,,6472,0.8089646077984088,Uninformative,0,,
1298,Uninformative,0,,12776,1.596930134306624,Uninformative,0,,
1299,Uninformative,0,,6,0.0007499671889354,Uninformative,0,,
1300,Uninformative,0,,22519,2.814751854606361,Uninformative,0,,
1301,Uninformative,0,,44521,5.5648815364327815,Uninformative,0,,
1302,Uninformative,0,,10672,1.3339416400532478,Uninformative,0,,
1303,Uninformative,0,,6044,0.7554669483210109,Uninformative,0,,
1304,Uninformative,0,,7,0.0008749617204247,Uninformative,0,,
1305,Uninformative,0,,6,0.0007499671889354,Uninformative,0,,
1306,Uninformative,0,,132,0.0164992781565806,Uninformative,0,,
1307,Uninformative,0,,69301,8.66224602673633,Uninformative,0,,
1308,Uninformative,0,,10642,1.3301918041085703,Uninformative,0,,
1309,Uninformative,0,,35,0.0043748086021236,Uninformative,0,,
1310,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1311,Separable,1,TXT:Atrial flutter with uncontrolled ventric,27388,3.4233502284275064,Separable,1,atrial_flutter,
1312,Uninformative,0,,5703,0.7128438130831776,Uninformative,0,,
1313,Uninformative,0,,2506,0.3132362959120539,Uninformative,0,,
1314,Uninformative,0,,23425,2.927996900135619,Uninformative,0,,
1315,Uninformative,0,,22373,2.7965026530089307,Uninformative,0,,
1316,Uninformative,0,,43712,5.46376096045798,Uninformative,0,,
1317,Uninformative,0,,175,0.0218740430106182,Uninformative,0,,
1318,Uninformative,0,,28270,3.5335954052010226,Uninformative,0,,
1319,Uninformative,0,,24709,3.0884898785678128,Uninformative,0,,
1320,Uninformative,0,,20732,2.591386626835076,Uninformative,0,,
1321,Separable,1,TXT:Probable junctional rhythm,100926,12.615198085083778,Separable,1,junctional,
1322,Uninformative,0,,18704,2.3378977169748825,Uninformative,0,,
1323,Uninformative,0,,40431,5.053653902641759,Uninformative,0,,
1324,Uninformative,0,,13,0.0016249289093602,Uninformative,0,,
1325,Uninformative,0,,60886,7.610417044254314,Uninformative,0,,
1326,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1327,Uninformative,0,,177,0.0221240320735967,Uninformative,0,,
1328,Uninformative,0,,20792,2.5988862987244308,Uninformative,0,,
1329,Uninformative,0,,11358,1.4196878886548714,Uninformative,0,,
1330,Uninformative,0,,5927,0.7408425881367691,Uninformative,0,,
1331,Uninformative,0,,10,0.0012499453148924,Uninformative,0,,
1332,Uninformative,0,,8,0.0009999562519139,Uninformative,0,,
1333,Uninformative,0,,2,0.0002499890629784,Uninformative,0,,
1334,Uninformative,0,,83,0.0103745461136075,Uninformative,0,,
1335,Uninformative,0,,46290,5.785996862637259,Uninformative,0,,
1336,Uninformative,0,,15627,1.953289543582468,Uninformative,0,,
1337,Uninformative,0,,9,0.0011249507834032,Uninformative,0,,
1338,Uninformative,0,,12,0.0014999343778709,Uninformative,0,,
1339,Uninformative,0,,30147,3.76821014080634,Uninformative,0,,
1340,Uninformative,0,,69184,8.647621666552089,Uninformative,0,,
1341,Uninformative,0,,35211,4.401182448267888,Uninformative,0,,
1342,Uninformative,0,,3,0.0003749835944677,Uninformative,0,,
1343,Uninformative,0,,21728,2.7158811801983664,Uninformative,0,,
1344,Separable,1,TXT:Probable supraventricular tachycardia,37789,4.723418350447168,Separable,1,tachycardia,
1345,Uninformative,0,,8259,1.032329835569694,Uninformative,0,,
1346,Uninformative,0,,31,0.0038748304761666,Uninformative,0,,
1347,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1348,Uninformative,0,,9,0.0011249507834032,Uninformative,0,,
1349,Uninformative,0,,15974,1.9966626460092367,Uninformative,0,,
1350,Separable,1,TXT:RBBB and LAFB,11663,1.457811220759092,Separable,1,bbb_block,
1351,Uninformative,0,,1869,0.2336147793534033,Uninformative,0,,
1352,Dead,0,,0,0.0,Dead,0,,
1353,Entangled,2,TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric,2620,0.327485672501828,Entangled,2,atrial_flutter; tachycardia,Related
1354,Uninformative,0,,87003,10.874899223158987,Uninformative,0,,
1355,Uninformative,0,,224,0.0279987750535914,Uninformative,0,,
1356,Uninformative,0,,1439,0.1798671308130269,Uninformative,0,,
1357,Uninformative,0,,654,0.0817464235939677,Uninformative,0,,
1358,Uninformative,0,,30048,3.755835682188904,Uninformative,0,,
1359,Uninformative,0,,2219,0.2773628653746398,Uninformative,0,,
1360,Uninformative,0,,27,0.0033748523502096,Uninformative,0,,
1361,Uninformative,0,,15,0.0018749179723387,Uninformative,0,,
1362,Uninformative,0,,34397,4.299436899635641,Uninformative,0,,
1363,Uninformative,0,,1,0.0001249945314892,Uninformative,0,,
1364,Uninformative,0,,17807,2.2257776222290278,Uninformative,0,,
1365,Uninformative,0,,37544,4.692794690232303,Uninformative,0,,
1366,Uninformative,0,,6476,0.8094645859243658,Uninformative,0,,
1367,Separable,1,TXT:Probable supraventricular tachycardia,14763,1.8452942683757585,Separable,1,tachycardia,
1368,Uninformative,0,,17,0.0021249070353172,Uninformative,0,,
1369,Uninformative,0,,12,0.0014999343778709,Uninformative,0,,
1370,Uninformative,0,,26,0.0032498578187204,Uninformative,0,,
1371,Uninformative,0,,57340,7.167186435593443,Uninformative,0,,
1372,Uninformative,0,,30369,3.7959589267969527,Uninformative,0,,
1373,Uninformative,0,,67596,8.449130350547163,Uninformative,0,,
1374,Uninformative,0,,21483,2.6852575199835007,Uninformative,0,,
1375,Uninformative,0,,43866,5.483010118307324,Uninformative,0,,
1376,Uninformative,0,,36376,4.546801077452861,Uninformative,0,,
1377,Uninformative,0,,24149,3.018492940933834,Uninformative,0,,
1378,Separable,1,TXT:RBBB and LAFB,9012,1.1264507177810972,Separable,1,bbb_block,
1379,Uninformative,0,,17141,2.1425312642571885,Uninformative,0,,
1380,Uninformative,0,,1653,0.2066159605517258,Uninformative,0,,
1381,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,6308,0.7884655046341723,Separable,1,pvc,
1382,Uninformative,0,,6879,0.8598373821145325,Uninformative,0,,
1383,Uninformative,0,,23226,2.903122988369258,Uninformative,0,,
1384,Dead,0,,0,0.0,Dead,0,,
1385,Uninformative,0,,17,0.0021249070353172,Uninformative,0,,
1386,Uninformative,0,,9,0.0011249507834032,Uninformative,0,,
